groundtruth,subclass,package_size,classification,package_name,agent,justification,classification_id,package_name-2,package_metadata,suspicious_files,created_at,updated_at,prompt_id,model,dataset_id,experiment_id,version
malicious,malicious,3329,malicious,test-async-0.0.10.tar.gz,mampd-classification agent,"The setup.py script contains code that downloads and executes potentially harmful contents from external URLs using 'requests' and writes them to a file that is subsequently executed. The use of 'subprocess.Popen' to run a script from an arbitrary URL poses a significant security risk, indicating malicious intent. Moreover, the author name 'hacker' further raises suspicion about the legitimacy of the package.",22eb5e01-fda8-4714-97e4-77142ec98aa6,test-async,"{""author_name"": ""hacker"", ""author_email"": ""author@example.com"", ""num_of_files"": 11, ""package_name"": ""test-async"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""A small example package"", ""package_version"": ""0.0.10"", ""package_homepage"": ""https://github.com/pypa/sampleproject"", ""num_of_python_files"": 3, ""package_description"": ""very cool test package that is extremely usefull and that everyone needs 100%"", ""available_python_files"": [""setup.py"", ""example.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/test-async-0.0.10_dump.json""}",{setup.py},2025-06-28 10:59:14.958107+00,2025-06-28 10:59:14.958107+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,dcd5c2f3-c287-4a05-a271-fc8017c21555,0bffa6fe-80b8-4f69-9769-c3fcb0169065,0.0.10
malicious,malicious,3418,malicious,test-async-0.0.3.tar.gz,mampd-classification agent,"The author name 'hacker' and the suspicious email 'author@example.com' raise concerns regarding the authenticity and intent of the package. Additionally, the exaggerated package description claiming it is 'extremely useful and that everyone needs 100%' could indicate deceptive marketing tactics often used in malicious packages. Furthermore, without further inspection of the contents of the available Python files, the overall context suggests potential malicious intent.",341f34b4-2522-4341-9784-40056220bc55,test-async,"{""author_name"": ""hacker"", ""author_email"": ""author@example.com"", ""num_of_files"": 11, ""package_name"": ""test-async"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""A small example package"", ""package_version"": ""0.0.3"", ""package_homepage"": ""https://github.com/pypa/sampleproject"", ""num_of_python_files"": 3, ""package_description"": ""very cool test package that is extremely usefull and that everyone needs 100%"", ""available_python_files"": [""setup.py"", ""example.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/test-async-0.0.3_dump.json""}",{example.py},2025-06-28 11:57:10.07535+00,2025-06-28 11:57:10.07535+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,b70cc1d0-f907-401d-97cb-a963224c76a9,0bffa6fe-80b8-4f69-9769-c3fcb0169065,0.0.3
malicious,malicious,1816,malicious,trustpiphuh1-0.0.2.tar.gz,mampd-classification agent,"The package summary states 'DONT INSTALL THIS', which is a clear warning against its usage. Additionally, there are no imports or function definitions found in the provided script, indicating a lack of functionality that could be suspicious. This raises further concerns about the intent behind the package.",ab94eabb-6f27-492d-9606-fb64096d4826,trustpiphuh1,"{""author_name"": ""Example Author"", ""author_email"": ""author@example.com"", ""num_of_files"": 7, ""package_name"": ""trustpiphuh1"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""DONT INSTALL THIS"", ""package_version"": ""0.0.2"", ""package_homepage"": ""https://github.com/pypa/sampleproject"", ""num_of_python_files"": 1, ""package_description"": ""UNKNOWN"", ""available_python_files"": [""setup.py""], ""package_formatted_path"": "".temp/plain/trustpiphuh1-0.0.2_dump.json""}",{trustpiphuh1-0.0.2_dump.json},2025-06-28 07:47:18.966899+00,2025-06-28 07:47:18.966899+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,2d068c43-b954-49ea-9876-b8d9252f87d6,0bffa6fe-80b8-4f69-9769-c3fcb0169065,0.0.2
malicious,malicious,1591,malicious,trustypip-0.0.3.tar.gz,mampd-classification agent,"The setup.py file contains a reverse shell implementation that connects to an external IP address and port, which is a common technique used by malicious actors to gain unauthorized access to a system. Additionally, the package is described as a 'Pentesting POC' (Proof of Concept), indicating that it may be designed for penetration testing, which can be exploited if misused. The code base64-encodes a command that, when executed, opens a shell back to a predetermined IP address, showcasing malicious intent.",dc2c560f-8c8e-4a0e-b020-7775e4ddf17b,trustypip,"{""author_name"": ""yes"", ""author_email"": ""ok@ok.com"", ""num_of_files"": 7, ""package_name"": ""trustypip"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""Pentesting POC"", ""package_version"": ""0.0.3"", ""package_homepage"": ""https://github.com/lolwut"", ""num_of_python_files"": 1, ""package_description"": ""UNKNOWN"", ""available_python_files"": [""setup.py""], ""package_formatted_path"": "".temp/plain/trustypip-0.0.3_dump.json""}",{setup.py},2025-06-28 11:05:39.372586+00,2025-06-28 11:05:39.372586+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,60a1741c-b482-47fa-a7aa-034fec67ac6c,0bffa6fe-80b8-4f69-9769-c3fcb0169065,0.0.3
benign,benign,3704,benign,types-backports-0.1.3.tar.gz,mampd-classification agent,"The package 'types-backports' is a type stub package designed for use with the 'backports' package, facilitating type-checking for Python code. It is hosted on GitHub and follows standard conventions for distribution with proper licensing (Apache-2.0). The only imported library is 'setuptools', which is commonly used for packaging Python projects. The content and purpose of the package do not indicate any malicious intent.",6e33c035-bb25-49ae-86c4-e503c87b5520,types-backports,"{""author_name"": ""NA"", ""author_email"": ""NA"", ""num_of_files"": 9, ""package_name"": ""types-backports"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""Typing stubs for backports"", ""package_version"": ""0.1.3"", ""package_homepage"": ""https://github.com/python/typeshed"", ""num_of_python_files"": 1, ""package_description"": ""## Typing stubs for backports"", ""available_python_files"": [""setup.py""], ""package_formatted_path"": "".temp/plain/types-backports-0.1.3_dump.json""}",{},2025-06-28 12:57:28.393384+00,2025-06-28 12:57:28.393384+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,d517ba2b-a2d0-40a7-b16e-3dfcc54f3319,0bffa6fe-80b8-4f69-9769-c3fcb0169065,0.1.3
benign,benign,19252,benign,types-typed-ast-1.5.7.tar.gz,mampd-classification agent,"The package `types-typed-ast` is a typing stubs package for the `typed-ast`. It is used for type-checking in Python and has a clear purpose with appropriate metadata. The only imported library is `setuptools`, which is standard for packaging Python projects. The description and documentation indicate that it is intended for developers and does not exhibit any malicious behavior or suspicious files.",5289eec1-f1f2-4e18-99b1-7233fbccafe5,types-typed-ast,"{""author_name"": ""NA"", ""author_email"": ""NA"", ""num_of_files"": 13, ""package_name"": ""types-typed-ast"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""Typing stubs for typed-ast"", ""package_version"": ""1.5.7"", ""package_homepage"": ""https://github.com/python/typeshed"", ""num_of_python_files"": 1, ""package_description"": ""NA"", ""available_python_files"": [""setup.py""], ""package_formatted_path"": "".temp/plain/types-typed-ast-1.5.7_dump.json""}",{},2025-06-28 11:07:33.457331+00,2025-06-28 11:07:33.457331+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,a66bcf76-88b6-418f-b260-89222cfcc961,0bffa6fe-80b8-4f69-9769-c3fcb0169065,1.5.7
benign,benign,100281,benign,u-msgpack-python-2.7.1.tar.gz,mampd-classification agent,"The package u-msgpack-python is a well-documented library for MessagePack serialization and deserialization in Python, authored by a verified author with an official homepage on GitHub. The package has no imports found that could indicate malicious behavior, and its description suggests it has legitimate functionality. Additionally, there are no suspicious or malicious files identified in the package metadata.",10e9c99a-7045-4e9e-8fb7-6d7afbe30a09,u-msgpack-python,"{""author_name"": ""vsergeev"", ""author_email"": ""v@sergeev.io"", ""num_of_files"": 11, ""package_name"": ""u-msgpack-python"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""A portable, lightweight MessagePack serializer and deserializer written in pure Python."", ""package_version"": ""2.7.1"", ""package_homepage"": ""https://github.com/vsergeev/u-msgpack-python"", ""num_of_python_files"": 3, ""package_description"": ""u-msgpack-python is a lightweight `MessagePack <http://msgpack.org/>`_ serializer and deserializer module written in pure Python, compatible with both Python 2 and Python 3, as well as CPython and PyPy implementations of Python. u-msgpack-python is fully compliant with the latest `MessagePack specification <https://github.com/msgpack/msgpack/blob/master/spec.md>`_. In particular, it supports the new binary, UTF-8 string, and application-defined ext types. See https://github.com/vsergeev/u-msgpack-python for more information."", ""available_python_files"": [""test_umsgpack.py"", ""umsgpack.py"", ""setup.py""], ""package_formatted_path"": "".temp/plain/u-msgpack-python-2.7.1_dump.json""}",{},2025-06-27 23:37:04.889248+00,2025-06-27 23:37:04.889248+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,4728dfe3-5ea3-46cd-bd79-8b148a426f95,0bffa6fe-80b8-4f69-9769-c3fcb0169065,2.7.1
benign,benign,32351,benign,utm-0.7.0.tar.gz,mampd-classification agent,"The package 'utm' (version 0.7.0) appears to be a bidirectional UTM-WGS84 converter for Python. The absence of any suspicious or malicious files, along with the lack of unusual package behavior or imports, supports the classification as benign. The package is authored by Tobias Bieniek, and the official homepage indicates a legitimate purpose for the library.",c2a35c05-db76-4241-baa0-aa22f4323690,utm,"{""author_name"": ""Tobias Bieniek"", ""author_email"": ""Tobias.Bieniek@gmx.de"", ""num_of_files"": 9, ""package_name"": ""utm"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""Bidirectional UTM-WGS84 converter for python"", ""package_version"": ""0.7.0"", ""package_homepage"": ""https://github.com/Turbo87/utm"", ""num_of_python_files"": 5, ""package_description"": ""UNKNOWN"", ""available_python_files"": [""setup.py"", ""test_utm.py"", ""error.py"", ""conversion.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/utm-0.7.0_dump.json""}",{},2025-06-27 20:51:59.43119+00,2025-06-27 20:51:59.43119+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,fe1ca79a-4542-4db7-8ea5-8e8cb493241e,0bffa6fe-80b8-4f69-9769-c3fcb0169065,0.7.0
malicious,malicious,1271,malicious,virtualnv-0.1.1.tar.gz,mampd-classification agent,"The package contains code that attempts to send environment variables and the hostname of the machine to a remote server (packageman.comlu.com), which raises serious privacy and security concerns. This is a common technique in malicious software to log data without user consent.",188ba66c-9483-4e23-a8aa-b8edfa8411e4,virtualnv-0.1.1.tar.gz,"{""author_name"": null, ""author_email"": null, ""num_of_files"": 1, ""package_name"": ""virtualnv-0.1.1.tar.gz"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": null, ""package_version"": null, ""package_homepage"": null, ""num_of_python_files"": 1, ""package_description"": null, ""available_python_files"": [""setup.py""], ""package_formatted_path"": "".temp/plain/virtualnv-0.1.1_dump.json""}",{setup.py},2025-06-28 11:33:55.353825+00,2025-06-28 11:33:55.353825+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,60ccbef0-e9df-4dcc-96a4-f383b9a21aec,0bffa6fe-80b8-4f69-9769-c3fcb0169065,
benign,benign,11010,benign,win32_setctime-1.1.0.tar.gz,mampd-classification agent,"The package 'win32-setctime' provides a small utility to set the file creation time on Windows systems. It utilizes the Windows API for file handling through the ctypes library and has a specific purpose related to file management. There are no malicious indicators or suspicious activities in the code, and it adheres to common programming practices.",46852683-5dd1-4084-ac46-e3ceb4a84012,win32-setctime,"{""author_name"": ""Delgan"", ""author_email"": ""delgan.py@gmail.com"", ""num_of_files"": 11, ""package_name"": ""win32-setctime"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""A small Python utility to set file creation time on Windows"", ""package_version"": ""1.1.0"", ""package_homepage"": ""https://github.com/Delgan/win32-setctime"", ""num_of_python_files"": 2, ""package_description"": ""NA"", ""available_python_files"": [""win32_setctime.py"", ""setup.py""], ""package_formatted_path"": "".temp/plain/win32_setctime-1.1.0_dump.json""}",{},2025-06-28 10:29:49.378193+00,2025-06-28 10:29:49.378193+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,d6c7d40a-bf49-4215-982a-4eb16feb1430,0bffa6fe-80b8-4f69-9769-c3fcb0169065,1.1.0
malicious,malicious,5688,malicious,WINRPCexploit-1.3.3.7.tar.gz,mampd-classification agent,"The package 'WINRPCexploit' contains functions designed to steal sensitive information such as environment variables and SSH keys. It includes network requests to an external server (http://65.1.221.11:1337/) for transmitting the stolen data, which is a common behavior of malware. Such functionality indicates that the package is intended for malicious use, specifically to exploit vulnerabilities in Windows RPC and potentially compromise user security.",285566f5-5573-4d1d-b165-1c2433c73d33,WINRPCexploit,"{""author_name"": ""H4X0r HuSsY"", ""author_email"": ""m4rs@null.net"", ""num_of_files"": 6, ""package_name"": ""WINRPCexploit"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""A test package to exploit windows RPC Vulnerability"", ""package_version"": ""1.3.3.7"", ""package_homepage"": ""https://github.com/teja156/autobot-clipper"", ""num_of_python_files"": 1, ""package_description"": ""long description"", ""available_python_files"": [""setup.py""], ""package_formatted_path"": "".temp/plain/WINRPCexploit-1.3.3.7_dump.json""}",{setup.py},2025-06-28 14:03:20.475807+00,2025-06-28 14:03:20.475807+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,f1fb8f17-2901-47bd-9b70-cb3aef1f8334,0bffa6fe-80b8-4f69-9769-c3fcb0169065,1.3.3.7
